dialog_id,participant_index,is_bot
7820c376-95d2-4072-8962-11641b427034,0,1
7820c376-95d2-4072-8962-11641b427034,1,0
7829a289-0f12-474e-aec5-e3d681d5cdac,0,0
7829a289-0f12-474e-aec5-e3d681d5cdac,1,1
785c8e31-5654-42ee-8e9c-b71f685ab52e,0,1
785c8e31-5654-42ee-8e9c-b71f685ab52e,1,0
785f1fb7-4ace-41a2-b824-6bf457eecf37,0,0
785f1fb7-4ace-41a2-b824-6bf457eecf37,1,1
788230c0-8246-46eb-bc24-7c9175fdf97e,0,0
788230c0-8246-46eb-bc24-7c9175fdf97e,1,1
7895ac30-d261-4946-8dc4-d471573c0e46,0,0
7895ac30-d261-4946-8dc4-d471573c0e46,1,1
7899850f-0c6e-4e22-beaf-631a51306a3e,0,0
7899850f-0c6e-4e22-beaf-631a51306a3e,1,0
78be1bf4-82eb-447c-a6f7-273122a00d89,0,1
78be1bf4-82eb-447c-a6f7-273122a00d89,1,0
78c50833-9e83-42cd-8192-3b6f7fe90080,0,1
78c50833-9e83-42cd-8192-3b6f7fe90080,1,0
78dfa618-5960-4f4f-88a2-60b6059effcc,0,0
78dfa618-5960-4f4f-88a2-60b6059effcc,1,1
795bd3e0-60df-4786-8be1-7499678e53d1,0,1
795bd3e0-60df-4786-8be1-7499678e53d1,1,0
796bc69e-6c4b-4cd6-a578-baa40477054e,0,1
796bc69e-6c4b-4cd6-a578-baa40477054e,1,0
79ae6599-bc31-410b-b0c3-926129eb6731,0,1
79ae6599-bc31-410b-b0c3-926129eb6731,1,0
79bcdb14-fcc7-49a8-9138-6e161bc2b90c,0,0
79bcdb14-fcc7-49a8-9138-6e161bc2b90c,1,1
79e5662c-67f0-4162-a31d-d6f82c87e90a,0,0
79e5662c-67f0-4162-a31d-d6f82c87e90a,1,1
7a94edad-c6f6-483d-acdd-f1ea4cd1defc,0,1
7a94edad-c6f6-483d-acdd-f1ea4cd1defc,1,0
7aaacec9-2aba-49e0-8585-8bdbf22dc3aa,0,1
7aaacec9-2aba-49e0-8585-8bdbf22dc3aa,1,0
7ab971e0-3ce0-4e93-bd5e-97c6d6db8425,0,1
7ab971e0-3ce0-4e93-bd5e-97c6d6db8425,1,0
7aca8c9e-dbd6-4544-8068-10e2b66529bd,0,1
7aca8c9e-dbd6-4544-8068-10e2b66529bd,1,0
7b70e07a-df61-4457-88d1-8fcd6f796b10,0,0
7b70e07a-df61-4457-88d1-8fcd6f796b10,1,0
7bca9466-a76f-480a-8a19-fa62a369e0d8,0,1
7bca9466-a76f-480a-8a19-fa62a369e0d8,1,0
7c23a27d-65ae-427e-ae13-8951ca003ec9,0,1
7c23a27d-65ae-427e-ae13-8951ca003ec9,1,0
7c68964e-8965-425d-8a27-56b9de6aa17a,0,1
7c68964e-8965-425d-8a27-56b9de6aa17a,1,0
7cc3d83a-b884-4796-ae91-ec12624a5398,0,0
7cc3d83a-b884-4796-ae91-ec12624a5398,1,1
7cc594d1-8582-4616-87b6-52ebe5708276,0,1
7cc594d1-8582-4616-87b6-52ebe5708276,1,0
7cf189d6-cc09-4f35-bbe1-58ca7d72fcf0,0,1
7cf189d6-cc09-4f35-bbe1-58ca7d72fcf0,1,0
7d0e7867-4cd1-47bb-b10a-177012e9109a,0,0
7d0e7867-4cd1-47bb-b10a-177012e9109a,1,1
7d343e66-92de-4e6b-bb09-9c84509929e2,0,1
7d343e66-92de-4e6b-bb09-9c84509929e2,1,0
7d43a2bb-6a0f-44ea-95fe-f21fcf2de54c,0,0
7d43a2bb-6a0f-44ea-95fe-f21fcf2de54c,1,0
7d4d3d09-66ac-46ff-8f9b-346bf25643ed,0,0
7d4d3d09-66ac-46ff-8f9b-346bf25643ed,1,1
7d6e1255-4390-4f1f-b72f-a43ad7d2b99b,0,1
7d6e1255-4390-4f1f-b72f-a43ad7d2b99b,1,0
7db0dd0f-7fe8-45ff-9e83-0620ceb10343,0,1
7db0dd0f-7fe8-45ff-9e83-0620ceb10343,1,0
7dea08ea-7c88-4cd2-b353-544a14b7ff6f,0,0
7dea08ea-7c88-4cd2-b353-544a14b7ff6f,1,1
7e10c709-cd2e-4080-ad9e-55d060c2a015,0,0
7e10c709-cd2e-4080-ad9e-55d060c2a015,1,1
7e467b4e-ac76-44da-bcda-940259a11c77,0,1
7e467b4e-ac76-44da-bcda-940259a11c77,1,0
7ed38170-0172-4c87-a8ad-16b7bbd7d1fc,0,0
7ed38170-0172-4c87-a8ad-16b7bbd7d1fc,1,1
7efab1d2-4763-44f7-b812-4fa59dbe9f4e,0,1
7efab1d2-4763-44f7-b812-4fa59dbe9f4e,1,0
7efbbecc-d6b0-427d-8e2a-ee2bfde28e2c,0,1
7efbbecc-d6b0-427d-8e2a-ee2bfde28e2c,1,0
7f1953de-0756-4354-a80b-dbe0c43739a8,0,1
7f1953de-0756-4354-a80b-dbe0c43739a8,1,0
7f33e48c-3c74-4cdd-8be9-64b1bfe96be4,0,1
7f33e48c-3c74-4cdd-8be9-64b1bfe96be4,1,0
7f68a111-70d9-4f1d-a5a2-7f91c61de4e5,0,1
7f68a111-70d9-4f1d-a5a2-7f91c61de4e5,1,0
7f7dd837-4d71-420c-9264-92b4b8a7d613,0,1
7f7dd837-4d71-420c-9264-92b4b8a7d613,1,0
7f8fec39-7d4b-45e1-b020-7a56499a3457,0,1
7f8fec39-7d4b-45e1-b020-7a56499a3457,1,0
7f9a1897-83d4-4b18-9126-c5631c07f3fa,0,0
7f9a1897-83d4-4b18-9126-c5631c07f3fa,1,1
7fbecbe5-468b-47e0-bcc6-6aa7c53ae630,0,1
7fbecbe5-468b-47e0-bcc6-6aa7c53ae630,1,0
7fd23430-8fc0-4377-a752-ebb4e215ac90,0,1
7fd23430-8fc0-4377-a752-ebb4e215ac90,1,0
8020d824-9c79-4386-a488-1b6222907b0e,0,0
8020d824-9c79-4386-a488-1b6222907b0e,1,0
8027a366-924d-47d8-bb36-37baf2bc7920,0,0
8027a366-924d-47d8-bb36-37baf2bc7920,1,1
8074069c-14fb-4a7e-99f1-01438560dbdb,0,1
8074069c-14fb-4a7e-99f1-01438560dbdb,1,0
80cd8fa2-38f9-4f8a-a345-95179d58c6f8,0,1
80cd8fa2-38f9-4f8a-a345-95179d58c6f8,1,0
812ab3bd-cf18-4020-99e8-65fdefe40410,0,0
812ab3bd-cf18-4020-99e8-65fdefe40410,1,1
8173b2b9-a2fd-40b6-bbb9-55038b8f724c,0,0
8173b2b9-a2fd-40b6-bbb9-55038b8f724c,1,0
817f19ca-7ec6-4ad5-a072-14dbf7c55811,0,1
817f19ca-7ec6-4ad5-a072-14dbf7c55811,1,0
81988e45-b761-4be4-a0d9-ef8c7937c089,0,0
81988e45-b761-4be4-a0d9-ef8c7937c089,1,1
81d93413-544a-4081-b6ad-a24ea7799d41,0,0
81d93413-544a-4081-b6ad-a24ea7799d41,1,0
81edc47e-493f-4ae0-9201-33589a83b825,0,1
81edc47e-493f-4ae0-9201-33589a83b825,1,0
82372611-9d83-43e1-9dd4-c465179be4cb,0,0
82372611-9d83-43e1-9dd4-c465179be4cb,1,1
82506686-236b-40d9-a506-4a980a686fc6,0,0
82506686-236b-40d9-a506-4a980a686fc6,1,0
82bdd8d5-6d5b-4ecb-8240-8fb3aaf2ac38,0,0
82bdd8d5-6d5b-4ecb-8240-8fb3aaf2ac38,1,1
82d2e24d-99e7-4384-a0e7-a06fc1313a71,0,0
82d2e24d-99e7-4384-a0e7-a06fc1313a71,1,1
82e71361-be62-43df-a4d9-467918053820,0,0
82e71361-be62-43df-a4d9-467918053820,1,1
82fa35ef-a2bf-4d00-bd80-b0193b812c8d,0,1
82fa35ef-a2bf-4d00-bd80-b0193b812c8d,1,0
838ec4ca-6d6f-4af7-a0e6-42d8eeffa88a,0,0
838ec4ca-6d6f-4af7-a0e6-42d8eeffa88a,1,1
83a6c419-0900-43b9-853f-7d190450f6e3,0,1
83a6c419-0900-43b9-853f-7d190450f6e3,1,0
83b164f9-66f5-4c4a-8514-9bc0a0683c7d,0,1
83b164f9-66f5-4c4a-8514-9bc0a0683c7d,1,0
83e00517-db7a-4901-90a5-3b4483751b81,0,1
83e00517-db7a-4901-90a5-3b4483751b81,1,0
8402c0e1-d5be-4107-b070-377cca0fd5a1,0,1
8402c0e1-d5be-4107-b070-377cca0fd5a1,1,0
8427519f-63c5-4388-85b4-cda715299215,0,0
8427519f-63c5-4388-85b4-cda715299215,1,1
84512894-8a4a-4e6f-ac5b-9d7c512dcf2b,0,1
84512894-8a4a-4e6f-ac5b-9d7c512dcf2b,1,0
8454e71e-35d7-4e79-97be-2a490eb6f1be,0,1
8454e71e-35d7-4e79-97be-2a490eb6f1be,1,0
8501fa52-9f7f-469c-8a21-19910d499fc3,0,1
8501fa52-9f7f-469c-8a21-19910d499fc3,1,0
850616a5-166d-4df5-b2c1-56515ac77b4d,0,0
850616a5-166d-4df5-b2c1-56515ac77b4d,1,0
852a903f-7dd0-4f09-9d56-2c835e5b6bca,0,0
852a903f-7dd0-4f09-9d56-2c835e5b6bca,1,1
8566c385-dbeb-49f8-a5cc-3ce39ac0a629,0,0
8566c385-dbeb-49f8-a5cc-3ce39ac0a629,1,0
859d7802-163d-4909-98aa-b1a8840d9bcf,0,0
859d7802-163d-4909-98aa-b1a8840d9bcf,1,1
859f89bd-bc6b-4b2b-9620-43b92740933c,0,1
859f89bd-bc6b-4b2b-9620-43b92740933c,1,0
85a14e68-811b-40f2-9e75-491d486401ab,0,0
85a14e68-811b-40f2-9e75-491d486401ab,1,1
85bb6a7d-b5f1-4e9c-9a3f-3c2c64131bc2,0,1
85bb6a7d-b5f1-4e9c-9a3f-3c2c64131bc2,1,0
85d16f6d-67a6-4a6c-a823-3e0b3a542c30,0,1
85d16f6d-67a6-4a6c-a823-3e0b3a542c30,1,0
85d8fae4-828a-4a99-b5d9-1eb8a6668516,0,1
85d8fae4-828a-4a99-b5d9-1eb8a6668516,1,0
85fa312a-0255-48fb-8307-bfd82e0763c6,0,1
85fa312a-0255-48fb-8307-bfd82e0763c6,1,0
85fb4813-d9e7-4615-94e3-ff7aba0adecc,0,1
85fb4813-d9e7-4615-94e3-ff7aba0adecc,1,0
8601004e-17c2-4ca6-848e-6e2669b55ad2,0,1
8601004e-17c2-4ca6-848e-6e2669b55ad2,1,0
860a94ce-36b7-421f-acc9-4d03df09bf9d,0,1
860a94ce-36b7-421f-acc9-4d03df09bf9d,1,0
864cb2d2-65fa-44b9-a5ed-580e1e8ed3ea,0,0
864cb2d2-65fa-44b9-a5ed-580e1e8ed3ea,1,0
8683f403-7e7b-4b87-bf3c-07b27a006e00,0,1
8683f403-7e7b-4b87-bf3c-07b27a006e00,1,0
86bd9a25-6916-4d24-993e-250332e4dc5b,0,1
86bd9a25-6916-4d24-993e-250332e4dc5b,1,0
86d5e0c5-27b1-407e-9faf-50919da0549b,0,1
86d5e0c5-27b1-407e-9faf-50919da0549b,1,0
86f43931-7571-4a52-b01f-648823d3dc7d,0,1
86f43931-7571-4a52-b01f-648823d3dc7d,1,0
878632c3-e50e-4ea7-9975-c12bf8997c4d,0,0
878632c3-e50e-4ea7-9975-c12bf8997c4d,1,0
87a6c97f-9a8c-4b2a-946d-dccf38ca363c,0,1
87a6c97f-9a8c-4b2a-946d-dccf38ca363c,1,0
87aded50-605f-434b-9284-1022e9d82bcf,0,0
87aded50-605f-434b-9284-1022e9d82bcf,1,1
8826fd11-5c03-4a3f-bd3e-9df7114e7f5a,0,1
8826fd11-5c03-4a3f-bd3e-9df7114e7f5a,1,0
88372dc0-c3e1-4932-8639-caabc8a46d64,0,0
88372dc0-c3e1-4932-8639-caabc8a46d64,1,0
8854056e-9aef-4835-8b57-b172527d9c88,0,0
8854056e-9aef-4835-8b57-b172527d9c88,1,1
8864d47d-4019-4cdf-a2ba-0146a910aaf4,0,1
8864d47d-4019-4cdf-a2ba-0146a910aaf4,1,0
888c6439-0c37-47a4-8916-dd43891509a1,0,0
888c6439-0c37-47a4-8916-dd43891509a1,1,1
888d270c-3d14-4eb7-8c8d-293fb80cb2ef,0,0
888d270c-3d14-4eb7-8c8d-293fb80cb2ef,1,1
888f9ad2-c5fb-4bd0-b856-fcf0c401c3c4,0,0
888f9ad2-c5fb-4bd0-b856-fcf0c401c3c4,1,1
88a2fca5-426b-4c42-bd31-bbb3c67d7746,0,0
88a2fca5-426b-4c42-bd31-bbb3c67d7746,1,1
88a69931-06e7-4bc2-8881-4957ca2ea8fe,0,0
88a69931-06e7-4bc2-8881-4957ca2ea8fe,1,1
88be5eb8-0500-45c2-a995-89c98a09ca4f,0,0
88be5eb8-0500-45c2-a995-89c98a09ca4f,1,0
88d3eb8b-539f-409b-b65c-3dfbbc27aeca,0,0
88d3eb8b-539f-409b-b65c-3dfbbc27aeca,1,1
88ee842d-6f8f-435f-b131-06c282e508ac,0,1
88ee842d-6f8f-435f-b131-06c282e508ac,1,0
890f331a-9d33-4977-ac9f-51273fafe869,0,0
890f331a-9d33-4977-ac9f-51273fafe869,1,0
89bf9f3a-4648-4ce2-8cef-e6d468310335,0,0
89bf9f3a-4648-4ce2-8cef-e6d468310335,1,1
89fa2af8-dca7-4fe1-85c8-dde3daf68a85,0,0
89fa2af8-dca7-4fe1-85c8-dde3daf68a85,1,1
8a23be21-c6ce-4a6c-8dc2-5a4220cc78b2,0,1
8a23be21-c6ce-4a6c-8dc2-5a4220cc78b2,1,0
8a4c1045-b4c6-47e2-99ad-29079bffe956,0,0
8a4c1045-b4c6-47e2-99ad-29079bffe956,1,1
8a86db41-77fb-40a4-80fb-c5ba453f54e3,0,0
8a86db41-77fb-40a4-80fb-c5ba453f54e3,1,1
8a98a6de-b082-44a8-acc9-fefc79ef3383,0,1
8a98a6de-b082-44a8-acc9-fefc79ef3383,1,0
8ac0a6be-724f-4020-9000-00490909ae2e,0,1
8ac0a6be-724f-4020-9000-00490909ae2e,1,0
8ade9fd9-84e6-4e4b-89d5-d541406f861d,0,1
8ade9fd9-84e6-4e4b-89d5-d541406f861d,1,0
8aea7433-81fc-4d43-abb0-477184acad1f,0,0
8aea7433-81fc-4d43-abb0-477184acad1f,1,1
8b3b868b-3c61-435e-b28e-2ca7419e1ba9,0,0
8b3b868b-3c61-435e-b28e-2ca7419e1ba9,1,1
8b40d4d1-1c9c-4c01-b183-99a5a9370344,0,1
8b40d4d1-1c9c-4c01-b183-99a5a9370344,1,0
8bc4f3b4-59d8-43f9-b001-601ac71efa83,0,1
8bc4f3b4-59d8-43f9-b001-601ac71efa83,1,0
8bd3fd5e-248f-4237-a86a-b538323f3e02,0,1
8bd3fd5e-248f-4237-a86a-b538323f3e02,1,0
8bdb346c-699e-4ed1-80e5-89c3808a8bcb,0,0
8bdb346c-699e-4ed1-80e5-89c3808a8bcb,1,1
8bf55438-1203-4570-8609-392663b5a8cb,0,1
8bf55438-1203-4570-8609-392663b5a8cb,1,0
8c06114a-4996-42dd-bd56-76da6b95e0cc,0,0
8c06114a-4996-42dd-bd56-76da6b95e0cc,1,0
8c12bfbf-4ac0-4b65-8015-4aa51ac3f73e,0,0
8c12bfbf-4ac0-4b65-8015-4aa51ac3f73e,1,1
8c145800-4efd-4fc5-a5a3-4ef1c4f11670,0,0
8c145800-4efd-4fc5-a5a3-4ef1c4f11670,1,1
8c239047-61dc-4303-9753-4983dedd79ca,0,0
8c239047-61dc-4303-9753-4983dedd79ca,1,1
8c7f0a3c-b8fd-4536-bc20-571e5e423aa9,0,0
8c7f0a3c-b8fd-4536-bc20-571e5e423aa9,1,0
8c941818-3886-476f-9d99-9f3664875c86,0,0
8c941818-3886-476f-9d99-9f3664875c86,1,0
8c9991e4-a84e-42dd-ac24-451030fe707b,0,1
8c9991e4-a84e-42dd-ac24-451030fe707b,1,0
8cbbe3ab-05c0-4c35-9643-ab9d33934864,0,0
8cbbe3ab-05c0-4c35-9643-ab9d33934864,1,1
8cbef100-6e0e-432f-bd23-be25a1907356,0,0
8cbef100-6e0e-432f-bd23-be25a1907356,1,0
8cd19b2f-2498-4399-91fb-d8b28ea5b432,0,0
8cd19b2f-2498-4399-91fb-d8b28ea5b432,1,0
8cdcfe53-5fa4-4e3f-9625-166cdb6dda53,0,0
8cdcfe53-5fa4-4e3f-9625-166cdb6dda53,1,0
8ce55ca8-1f59-4dcb-892b-c269cea47b44,0,0
8ce55ca8-1f59-4dcb-892b-c269cea47b44,1,0
8d1c8218-1e31-45a0-bc70-5da7c349ad01,0,0
8d1c8218-1e31-45a0-bc70-5da7c349ad01,1,0
8d312efd-3d86-43a9-b617-40901e47a10d,0,1
8d312efd-3d86-43a9-b617-40901e47a10d,1,0
8d8363a1-e41c-4a6e-b62a-04d8562f1042,0,1
8d8363a1-e41c-4a6e-b62a-04d8562f1042,1,0
8dd24f19-32b8-45b8-b34a-669e7199e329,0,0
8dd24f19-32b8-45b8-b34a-669e7199e329,1,0
8dfe200e-ad74-4ab1-9a9d-ee4256106249,0,1
8dfe200e-ad74-4ab1-9a9d-ee4256106249,1,0
8e28b3ac-3a08-497d-9bf0-e875d5da4a9b,0,0
8e28b3ac-3a08-497d-9bf0-e875d5da4a9b,1,1
8e368cd8-a468-44eb-aa42-6cd545484805,0,0
8e368cd8-a468-44eb-aa42-6cd545484805,1,0
8e447cab-041d-41e9-b5f3-45cb538de806,0,0
8e447cab-041d-41e9-b5f3-45cb538de806,1,1
8e567b20-59f5-4a2c-9a3e-2078a44c6cf8,0,1
8e567b20-59f5-4a2c-9a3e-2078a44c6cf8,1,0
8e6547db-2f64-4f41-bee2-ac7ff8160ee6,0,1
8e6547db-2f64-4f41-bee2-ac7ff8160ee6,1,0
8e96f5f2-8615-4832-9bd6-3e8e311bf3a1,0,0
8e96f5f2-8615-4832-9bd6-3e8e311bf3a1,1,1
8e9a1f04-569a-42bb-8fb9-f9eed4d7d1a5,0,1
8e9a1f04-569a-42bb-8fb9-f9eed4d7d1a5,1,0
8ea482a9-bfa2-40cf-9cb6-60d8647d34dd,0,0
8ea482a9-bfa2-40cf-9cb6-60d8647d34dd,1,1
8ecb5d0f-9639-4860-8ece-ad2ed1504cd1,0,1
8ecb5d0f-9639-4860-8ece-ad2ed1504cd1,1,0
8ee62094-c3eb-4108-bfc7-d99d3d13f7f4,0,1
8ee62094-c3eb-4108-bfc7-d99d3d13f7f4,1,0
8f0e3be0-ccd7-4ae8-8dda-82be9f009ac9,0,1
8f0e3be0-ccd7-4ae8-8dda-82be9f009ac9,1,0
8f361d32-eaa2-425a-b41b-d01dd4d4e5c1,0,1
8f361d32-eaa2-425a-b41b-d01dd4d4e5c1,1,0
8f93f866-f0f4-4fa7-acf8-c8c5f555ca9f,0,0
8f93f866-f0f4-4fa7-acf8-c8c5f555ca9f,1,0
8fa6098b-1acc-41f7-a00e-b28717159be9,0,1
8fa6098b-1acc-41f7-a00e-b28717159be9,1,0
8fe249f0-7a76-4897-8ca2-ff6792ac6255,0,1
8fe249f0-7a76-4897-8ca2-ff6792ac6255,1,0
901fa5fb-c9ff-4dfa-b4f9-8baecd1341ef,0,1
901fa5fb-c9ff-4dfa-b4f9-8baecd1341ef,1,0
904d9b15-c40c-4264-959e-2779004e61ff,0,0
904d9b15-c40c-4264-959e-2779004e61ff,1,1
905e099e-b7af-448b-933e-cacf957bbce5,0,0
905e099e-b7af-448b-933e-cacf957bbce5,1,1
906ebb43-ed1f-4bff-b54d-0f0b9dc03728,0,1
906ebb43-ed1f-4bff-b54d-0f0b9dc03728,1,0
90773ea4-9de4-4f1c-a3cc-8e7ff27eb189,0,1
90773ea4-9de4-4f1c-a3cc-8e7ff27eb189,1,0
90cbf6a7-0367-4351-b500-fcf99927346b,0,0
90cbf6a7-0367-4351-b500-fcf99927346b,1,0
91033a63-47fe-4412-b4b2-5649f91ee0dc,0,0
91033a63-47fe-4412-b4b2-5649f91ee0dc,1,1
914085da-7a06-4bcd-8fb4-8a539401e81f,0,1
914085da-7a06-4bcd-8fb4-8a539401e81f,1,0
914f0a09-f8b1-44cd-9854-7bb5bfd6e4eb,0,0
914f0a09-f8b1-44cd-9854-7bb5bfd6e4eb,1,1
91905202-e728-4d3e-8526-ee51fb4d52af,0,0
91905202-e728-4d3e-8526-ee51fb4d52af,1,0
91e02a12-dbf8-4f30-9555-0027e9ff1c8b,0,1
91e02a12-dbf8-4f30-9555-0027e9ff1c8b,1,0
921b05d4-7ebc-401b-a4d9-e1622f9c912c,0,0
921b05d4-7ebc-401b-a4d9-e1622f9c912c,1,1
9225a72a-4332-49c9-9262-6042f055ccef,0,1
9225a72a-4332-49c9-9262-6042f055ccef,1,0
923d59de-3390-4062-81d2-8e973715b445,0,0
923d59de-3390-4062-81d2-8e973715b445,1,1
92817b99-0ab7-44c2-810b-18851f44e214,0,0
92817b99-0ab7-44c2-810b-18851f44e214,1,0
92888569-a05a-4a06-8def-47ea70a70c4b,0,1
92888569-a05a-4a06-8def-47ea70a70c4b,1,0
92ad60c9-2be7-4854-8dad-407c30a8ce63,0,0
92ad60c9-2be7-4854-8dad-407c30a8ce63,1,0
92d0b9b5-1102-4b57-bc42-d350bac73ab1,0,1
92d0b9b5-1102-4b57-bc42-d350bac73ab1,1,0
92d712fb-c7a8-4fa5-8a8a-b8c68f9359b1,0,0
92d712fb-c7a8-4fa5-8a8a-b8c68f9359b1,1,0
933fcf7a-acbf-4990-8563-918cfdea4070,0,0
933fcf7a-acbf-4990-8563-918cfdea4070,1,1
9352be9b-2811-445a-b8ef-c23693e07968,0,0
9352be9b-2811-445a-b8ef-c23693e07968,1,0
9368dc89-42f2-4c32-bbf8-baf0579ecb1a,0,0
9368dc89-42f2-4c32-bbf8-baf0579ecb1a,1,1
9390dd25-28d7-4bd0-a829-da0559fde146,0,1
9390dd25-28d7-4bd0-a829-da0559fde146,1,0
9393a29b-cf93-49d5-8f9c-a38acc709e7f,0,0
9393a29b-cf93-49d5-8f9c-a38acc709e7f,1,1
93a33ae9-8c1e-42b0-878f-86bb2d80501c,0,0
93a33ae9-8c1e-42b0-878f-86bb2d80501c,1,0
940a60c4-e0a5-4202-a47f-d42600bcf389,0,0
940a60c4-e0a5-4202-a47f-d42600bcf389,1,1
94adfbbf-340a-4a0e-b9b9-63635308b60b,0,0
94adfbbf-340a-4a0e-b9b9-63635308b60b,1,1
94b2fdb0-d2b4-4a1f-8681-89c7c4a92b96,0,1
94b2fdb0-d2b4-4a1f-8681-89c7c4a92b96,1,0
950a8448-9002-41b6-84b6-60bd6ca44eb1,0,1
950a8448-9002-41b6-84b6-60bd6ca44eb1,1,0
95309807-8fe4-4e5f-86a5-0d8022c9e1ca,0,0
95309807-8fe4-4e5f-86a5-0d8022c9e1ca,1,0
95925b2b-b03c-430e-8619-c46033f2185d,0,1
95925b2b-b03c-430e-8619-c46033f2185d,1,0
9593c858-f7fd-40d2-8e2e-628365eaf264,0,1
9593c858-f7fd-40d2-8e2e-628365eaf264,1,0
95b41c10-5132-4305-9fb1-cbcc0aaed116,0,1
95b41c10-5132-4305-9fb1-cbcc0aaed116,1,0
95d4729f-4337-4ac8-81bf-5b9773f2164e,0,1
95d4729f-4337-4ac8-81bf-5b9773f2164e,1,0
95d89849-52d2-4a7a-bed7-fdaad2df546d,0,0
95d89849-52d2-4a7a-bed7-fdaad2df546d,1,1
95f02e8d-c409-499e-b8aa-8827a1d82a37,0,0
95f02e8d-c409-499e-b8aa-8827a1d82a37,1,1
965a07d3-cfe8-49f0-a0cb-d6485c933391,0,0
965a07d3-cfe8-49f0-a0cb-d6485c933391,1,1
965ad05c-8f2c-4124-927a-de2ad8d85f27,0,0
965ad05c-8f2c-4124-927a-de2ad8d85f27,1,1
96d77904-1301-426e-b3c9-9b16015e6018,0,1
96d77904-1301-426e-b3c9-9b16015e6018,1,0
97ac41bb-9bd3-48b2-9cb8-7904b90549b7,0,0
97ac41bb-9bd3-48b2-9cb8-7904b90549b7,1,1
97cc3c04-bd7e-40c3-802c-ec4bb898cbbb,0,0
97cc3c04-bd7e-40c3-802c-ec4bb898cbbb,1,0
97e6c030-c29e-4e43-9c96-ca29cbf60efa,0,0
97e6c030-c29e-4e43-9c96-ca29cbf60efa,1,1
981a7c09-e880-403c-ba23-798e202e7627,0,1
981a7c09-e880-403c-ba23-798e202e7627,1,0
9843f9bb-60dc-46a8-bc20-b78fb9de18a1,0,0
9843f9bb-60dc-46a8-bc20-b78fb9de18a1,1,1
984536d4-ab9e-40c6-8395-44d48e9b0c42,0,0
984536d4-ab9e-40c6-8395-44d48e9b0c42,1,1
984d4ce6-3779-4e48-a0f0-b59697372d71,0,1
984d4ce6-3779-4e48-a0f0-b59697372d71,1,0
9852e9f6-b957-4da1-8a45-cfc00bf517a6,0,0
9852e9f6-b957-4da1-8a45-cfc00bf517a6,1,0
9856cd81-32ed-4ab3-9beb-e420b782c977,0,0
9856cd81-32ed-4ab3-9beb-e420b782c977,1,0
9867cd1f-c121-4735-a3ea-aa76c2b0e0b1,0,0
9867cd1f-c121-4735-a3ea-aa76c2b0e0b1,1,1
98827b7c-f266-41c2-a0ae-767246f6ae73,0,0
98827b7c-f266-41c2-a0ae-767246f6ae73,1,1
989762a4-1fa8-49bf-ad73-3ec898e7663b,0,0
989762a4-1fa8-49bf-ad73-3ec898e7663b,1,1
98a1bb0d-b16e-4deb-8e8c-eabe93bc7065,0,0
98a1bb0d-b16e-4deb-8e8c-eabe93bc7065,1,1
98f7fac4-7422-4fee-9a17-63835bb144dd,0,0
98f7fac4-7422-4fee-9a17-63835bb144dd,1,1
98ffd9dd-8d96-4d06-a177-f9e222203b40,0,1
98ffd9dd-8d96-4d06-a177-f9e222203b40,1,0
99292fc4-9d4b-4e9a-8b9b-da55003acb99,0,1
99292fc4-9d4b-4e9a-8b9b-da55003acb99,1,0
992e7889-5157-40a9-877b-9143bd4ca417,0,0
992e7889-5157-40a9-877b-9143bd4ca417,1,1
993748f1-67ad-48fd-8b5d-dabc1986ee0b,0,0
993748f1-67ad-48fd-8b5d-dabc1986ee0b,1,0
9937840a-26ae-4b62-80a1-ada7b69edc0b,0,1
9937840a-26ae-4b62-80a1-ada7b69edc0b,1,0
994f806a-2ef6-44f2-8198-2da31003f881,0,1
994f806a-2ef6-44f2-8198-2da31003f881,1,0
99649a9d-2aeb-4b45-bca9-8d6bfe0d7a66,0,1
99649a9d-2aeb-4b45-bca9-8d6bfe0d7a66,1,0
99906aea-df26-4a07-8921-8cb975f794d7,0,1
99906aea-df26-4a07-8921-8cb975f794d7,1,0
99b04e86-1a45-446a-a0db-22cd24464e56,0,1
99b04e86-1a45-446a-a0db-22cd24464e56,1,0
9a1c8ede-0270-40fb-9ff3-1e8db1e853c0,0,0
9a1c8ede-0270-40fb-9ff3-1e8db1e853c0,1,1
9a2a67c5-d0ec-40ef-b283-382df45e4ca1,0,1
9a2a67c5-d0ec-40ef-b283-382df45e4ca1,1,0
9a8c0bcd-f54a-474e-83db-47db392d8b85,0,1
9a8c0bcd-f54a-474e-83db-47db392d8b85,1,0
9aeac9dc-1dbe-4b54-8463-767c17f23ac2,0,1
9aeac9dc-1dbe-4b54-8463-767c17f23ac2,1,0
9b3450e7-6e2e-4e0f-97e5-3ffe9278b378,0,1
9b3450e7-6e2e-4e0f-97e5-3ffe9278b378,1,0
9b555f1f-72dd-4d62-859f-e2bef7e26749,0,1
9b555f1f-72dd-4d62-859f-e2bef7e26749,1,0
9b57b046-e780-4288-abd7-97a2455f549e,0,1
9b57b046-e780-4288-abd7-97a2455f549e,1,0
9b59842e-0a30-4975-aa2f-a93cf29b14f9,0,1
9b59842e-0a30-4975-aa2f-a93cf29b14f9,1,0
9b67e13a-1f4a-4370-8b5c-080a6bdec262,0,1
9b67e13a-1f4a-4370-8b5c-080a6bdec262,1,0
9b835a05-7894-484e-ac0e-979570a1de90,0,0
